date,product_id,category,price,promo,sales
2025-02-22,P008,household,1177.91,0,50
2025-02-22,P009,household,565.74,1,20
2025-02-22,P010,household,495.95,0,34
2025-02-22,P011,cosmetics,1481.53,0,10
2025-02-22,P012,household,534.76,0,22
2025-02-23,P001,food,1299.57,0,33
2025-02-23,P002,cosmetics,510.55,0,23
2025-02-23,P003,food,775.58,0,44
2025-02-23,P004,cosmetics,1007.88,0,29
2025-02-23,P005,food,1079.23,0,27
2025-02-23,P006,food,1344.31,0,22
2025-02-23,P007,household,1030.85,0,46
2025-02-23,P008,household,1165.71,0,41
2025-02-23,P009,household,561.72,1,26
2025-02-23,P010,household,485.61,0,36
2025-02-23,P011,cosmetics,1448.88,0,27
2025-02-23,P012,household,542.77,0,17
2025-02-24,P001,food,1306.32,0,29
2025-02-24,P002,cosmetics,514.16,0,15
2025-02-24,P003,food,769.09,0,52
2025-02-24,P004,cosmetics,985.31,0,29
2025-02-24,P005,food,1081.98,0,37
2025-02-24,P006,food,1339.9,0,8
2025-02-24,P007,household,1028.96,0,36
2025-02-24,P008,household,1162.42,0,35
2025-02-24,P009,household,559.6,1,24
2025-02-24,P010,household,501.71,0,32
2025-02-24,P011,cosmetics,1443.85,0,18
2025-02-24,P012,household,537.59,0,19
2025-02-25,P001,food,1306.75,0,27
2025-02-25,P002,cosmetics,515.18,0,11
2025-02-25,P003,food,780.44,0,45
2025-02-25,P004,cosmetics,996.5,0,22
2025-02-25,P005,food,1091.58,0,29
2025-02-25,P006,food,1322.97,0,9
2025-02-25,P007,household,1039.37,0,38
2025-02-25,P008,household,1157.37,0,31
2025-02-25,P009,household,560.79,1,27
2025-02-25,P010,household,486.48,0,32
2025-02-25,P011,cosmetics,1483.31,0,26
2025-02-25,P012,household,540.45,0,19
2025-02-26,P001,food,1319.23,0,29
2025-02-26,P002,cosmetics,509.52,0,12
2025-02-26,P003,food,782.94,0,44
2025-02-26,P004,cosmetics,977.33,0,19
2025-02-26,P005,food,1097.1,0,33
2025-02-26,P006,food,1304.19,0,13
2025-02-26,P007,household,1052.9,0,32
2025-02-26,P008,household,1158.1,0,38
2025-02-26,P009,household,561.03,1,24
2025-02-26,P010,household,495.14,0,28
2025-02-26,P011,cosmetics,1472.06,0,19
2025-02-26,P012,household,545.2,0,13
2025-02-27,P001,food,1297.57,0,18
2025-02-27,P002,cosmetics,512.9,0,14
2025-02-27,P003,food,788.14,0,48
2025-02-27,P004,cosmetics,969.01,0,18
2025-02-27,P005,food,1103.34,0,29
2025-02-27,P006,food,1306.72,0,17
2025-02-27,P007,household,1023.26,0,24
2025-02-27,P008,household,1156.82,0,29
2025-02-27,P009,household,624.59,0,14
2025-02-27,P010,household,494.17,0,40
2025-02-27,P011,cosmetics,1483.13,0,26
2025-02-27,P012,household,530.1,0,15
2025-02-28,P001,food,1282.81,0,28
2025-02-28,P002,cosmetics,510.41,0,10
2025-02-28,P003,food,615.83,1,72
2025-02-28,P004,cosmetics,982.04,0,31
2025-02-28,P005,food,1101.73,0,27
2025-02-28,P006,food,1308.1,0,9
2025-02-28,P007,household,1052.37,0,34
2025-02-28,P008,household,1171.81,0,48
2025-02-28,P009,household,627.17,0,6
2025-02-28,P010,household,499.87,0,36
2025-02-28,P011,cosmetics,1456.45,0,32
2025-02-28,P012,household,549.96,0,29
2025-03-01,P001,food,1315.93,0,33
2025-03-01,P002,cosmetics,525.36,0,25
2025-03-01,P003,food,619.22,1,57
2025-03-01,P004,cosmetics,969.77,0,37
2025-03-01,P005,food,1090.34,0,38
2025-03-01,P006,food,1336.21,0,14
2025-03-01,P007,household,1030.88,0,35
2025-03-01,P008,household,1164.86,0,46
2025-03-01,P009,household,626.23,0,16
2025-03-01,P010,household,497.52,0,37
2025-03-01,P011,cosmetics,1487.84,0,30
2025-03-01,P012,household,538.44,0,17
2025-03-02,P001,food,1297.72,0,49
2025-03-02,P002,cosmetics,513.09,0,18
2025-03-02,P003,food,611.73,1,81
2025-03-02,P004,cosmetics,985.66,0,29
2025-03-02,P005,food,1101.46,0,29
2025-03-02,P006,food,1340.88,0,20
2025-03-02,P007,household,1040.42,0,32
2025-03-02,P008,household,1172.56,0,59
2025-03-02,P009,household,645.01,0,14
2025-03-02,P010,household,501.66,0,30
2025-03-02,P011,cosmetics,1478.81,0,26
2025-03-02,P012,household,530.56,0,24
2025-03-03,P001,food,1316.55,0,22
2025-03-03,P002,cosmetics,521.48,0,15
2025-03-03,P003,food,610.62,1,78
2025-03-03,P004,cosmetics,977.82,0,35
2025-03-03,P005,food,1083.02,0,21
2025-03-03,P006,food,1321.93,0,11
2025-03-03,P007,household,1053.33,0,33
2025-03-03,P008,household,1173.22,0,30
2025-03-03,P009,household,635.63,0,16
2025-03-03,P010,household,493.98,0,24
2025-03-03,P011,cosmetics,1468.51,0,19
2025-03-03,P012,household,535.49,0,23
2025-03-04,P001,food,1307.03,0,19
2025-03-04,P002,cosmetics,512.54,0,12
2025-03-04,P003,food,616.46,1,77
2025-03-04,P004,cosmetics,966.25,0,28
2025-03-04,P005,food,1070.48,0,42
2025-03-04,P006,food,1315.35,0,11
2025-03-04,P007,household,1040.21,0,30
2025-03-04,P008,household,1155.15,0,40
2025-03-04,P009,household,630.27,0,20
2025-03-04,P010,household,493.47,0,40
2025-03-04,P011,cosmetics,1472.01,0,24
2025-03-04,P012,household,539.77,0,20
2025-03-05,P001,food,1300.33,0,27
2025-03-05,P002,cosmetics,514.88,0,13
2025-03-05,P003,food,773.67,0,47
2025-03-05,P004,cosmetics,1002.62,0,20
2025-03-05,P005,food,1083.02,0,27
2025-03-05,P006,food,1339.78,0,13
2025-03-05,P007,household,1033.75,0,41
2025-03-05,P008,household,1154.8,0,29
2025-03-05,P009,household,637.81,0,21
2025-03-05,P010,household,497.82,0,33
2025-03-05,P011,cosmetics,1474.06,0,40
2025-03-05,P012,household,535.48,0,17
2025-03-06,P001,food,1306.58,0,32
2025-03-06,P002,cosmetics,506.76,0,13
2025-03-06,P003,food,778.76,0,44
2025-03-06,P004,cosmetics,980.21,0,22
2025-03-06,P005,food,1081.54,0,31
2025-03-06,P006,food,1306.44,0,16
2025-03-06,P007,household,1044.28,0,35
2025-03-06,P008,household,1164.85,0,36
2025-03-06,P009,household,637.01,0,17
2025-03-06,P010,household,500.88,0,32
2025-03-06,P011,cosmetics,1456.38,0,28
2025-03-06,P012,household,528.18,0,16
2025-03-07,P001,food,1327.44,0,28
2025-03-07,P002,cosmetics,511.25,0,22
2025-03-07,P003,food,768.43,0,39
2025-03-07,P004,cosmetics,969.37,0,29
2025-03-07,P005,food,1083.44,0,34
2025-03-07,P006,food,1320.03,0,15
2025-03-07,P007,household,1035.04,0,41
2025-03-07,P008,household,1158.47,0,32
2025-03-07,P009,household,620.53,0,12
2025-03-07,P010,household,499.87,0,43
2025-03-07,P011,cosmetics,1463.31,0,26
2025-03-07,P012,household,539.74,0,17
2025-03-08,P001,food,1329.08,0,44
2025-03-08,P002,cosmetics,514.63,0,19
2025-03-08,P003,food,769.82,0,41
2025-03-08,P004,cosmetics,994.36,0,28
2025-03-08,P005,food,1079.88,0,30
2025-03-08,P006,food,1325.46,0,12
2025-03-08,P007,household,1042.24,0,48
2025-03-08,P008,household,1157.25,0,49
2025-03-08,P009,household,627.81,0,22
2025-03-08,P010,household,497.37,0,41
2025-03-08,P011,cosmetics,1473.83,0,24
2025-03-08,P012,household,535.33,0,20
2025-03-09,P001,food,1302.94,0,36
2025-03-09,P002,cosmetics,521.69,0,19
2025-03-09,P003,food,781.6,0,42
2025-03-09,P004,cosmetics,978.33,0,36
2025-03-09,P005,food,1085.31,0,30
2025-03-09,P006,food,1307.97,0,11
2025-03-09,P007,household,1034.71,0,46
2025-03-09,P008,household,1187.32,0,48
2025-03-09,P009,household,629.11,0,7
2025-03-09,P010,household,496.93,0,30
2025-03-09,P011,cosmetics,1462.72,0,21
2025-03-09,P012,household,542.73,0,22
2025-03-10,P001,food,1304.12,0,30
2025-03-10,P002,cosmetics,514.69,0,17
2025-03-10,P003,food,783.56,0,49
2025-03-10,P004,cosmetics,996.26,0,21
2025-03-10,P005,food,1097.1,0,35
2025-03-10,P006,food,1310.96,0,15
2025-03-10,P007,household,1045.76,0,33
2025-03-10,P008,household,1149.62,0,44
2025-03-10,P009,household,633.06,0,11
2025-03-10,P010,household,495.6,0,39
2025-03-10,P011,cosmetics,1447.38,0,28
2025-03-10,P012,household,533.46,0,22
2025-03-11,P001,food,1316.05,0,32
2025-03-11,P002,cosmetics,520.65,0,13
2025-03-11,P003,food,769.01,0,48
2025-03-11,P004,cosmetics,978.28,0,17
2025-03-11,P005,food,1109.04,0,26
2025-03-11,P006,food,1309.93,0,11
2025-03-11,P007,household,1022.38,0,28
2025-03-11,P008,household,1191.14,0,36
2025-03-11,P009,household,627.8,0,17
2025-03-11,P010,household,497.81,0,41
2025-03-11,P011,cosmetics,1473.3,0,25
2025-03-11,P012,household,551.42,0,23
2025-03-12,P001,food,1291.03,0,37
2025-03-12,P002,cosmetics,516.84,0,16
2025-03-12,P003,food,781.88,0,53
2025-03-12,P004,cosmetics,980.18,0,25
2025-03-12,P005,food,1071.52,0,41
2025-03-12,P006,food,1338.04,0,14
2025-03-12,P007,household,1026.33,0,30
2025-03-12,P008,household,1170.9,0,29
2025-03-12,P009,household,628.59,0,16
2025-03-12,P010,household,505.86,0,37
2025-03-12,P011,cosmetics,1481.25,0,25
2025-03-12,P012,household,541.99,0,19
2025-03-13,P001,food,1306.37,0,24
2025-03-13,P002,cosmetics,521.9,0,19
2025-03-13,P003,food,772.53,0,63
2025-03-13,P004,cosmetics,988.91,0,31
2025-03-13,P005,food,1076.3,0,34
2025-03-13,P006,food,1344.61,0,14
2025-03-13,P007,household,1022.23,0,24
2025-03-13,P008,household,1179.04,0,35
2025-03-13,P009,household,626.31,0,16
2025-03-13,P010,household,494.57,0,31
2025-03-13,P011,cosmetics,1484.66,0,23
2025-03-13,P012,household,540.28,0,19
2025-03-14,P001,food,1301.7,0,24
2025-03-14,P002,cosmetics,513.24,0,14
2025-03-14,P003,food,776.8,0,46
2025-03-14,P004,cosmetics,991.36,0,35
2025-03-14,P005,food,1081.71,0,35
2025-03-14,P006,food,1320.86,0,10
2025-03-14,P007,household,1036.25,0,38
2025-03-14,P008,household,1177.66,0,35
2025-03-14,P009,household,635.81,0,15
2025-03-14,P010,household,493.97,0,23
2025-03-14,P011,cosmetics,1476.79,0,36
2025-03-14,P012,household,542.58,0,25
2025-03-15,P001,food,1306.12,0,34
2025-03-15,P002,cosmetics,525.82,0,31
2025-03-15,P003,food,787.67,0,40
2025-03-15,P004,cosmetics,993.09,0,30
2025-03-15,P005,food,1098.68,0,19
2025-03-15,P006,food,1315.81,0,22
2025-03-15,P007,household,1020.98,0,36
2025-03-15,P008,household,1174.73,0,52
2025-03-15,P009,household,620.13,0,18
2025-03-15,P010,household,493.59,0,37
2025-03-15,P011,cosmetics,1480.99,0,20
2025-03-15,P012,household,529.4,0,24
2025-03-16,P001,food,1291.19,0,29
2025-03-16,P002,cosmetics,511.05,0,14
2025-03-16,P003,food,782.94,0,42
2025-03-16,P004,cosmetics,984.63,0,26
2025-03-16,P005,food,1088.1,0,34
2025-03-16,P006,food,1311.44,0,17
2025-03-16,P007,household,1029.66,0,46
2025-03-16,P008,household,1186.93,0,53
2025-03-16,P009,household,626.52,0,15
2025-03-16,P010,household,497.71,0,40
2025-03-16,P011,cosmetics,1483.47,0,16
2025-03-16,P012,household,536.54,0,19
2025-03-17,P001,food,1281.34,0,35
2025-03-17,P002,cosmetics,509.61,0,12
2025-03-17,P003,food,782.85,0,54
2025-03-17,P004,cosmetics,990.72,0,28
2025-03-17,P005,food,1082.44,0,32
2025-03-17,P006,food,1319.37,0,12
2025-03-17,P007,household,1025.35,0,32
2025-03-17,P008,household,946.56,1,49
2025-03-17,P009,household,617.61,0,19
2025-03-17,P010,household,485.26,0,26
2025-03-17,P011,cosmetics,1470.14,0,24
2025-03-17,P012,household,548.84,0,24
2025-03-18,P001,food,1275.05,0,34
2025-03-18,P002,cosmetics,507.33,0,12
2025-03-18,P003,food,791.49,0,36
2025-03-18,P004,cosmetics,992.86,0,26
2025-03-18,P005,food,1098.15,0,37
2025-03-18,P006,food,1312.09,0,7
2025-03-18,P007,household,1052.18,0,40
2025-03-18,P008,household,955.42,1,39
2025-03-18,P009,household,622.73,0,23
2025-03-18,P010,household,495.11,0,31
2025-03-18,P011,cosmetics,1437.84,0,27
2025-03-18,P012,household,537.5,0,18
2025-03-19,P001,food,1287.49,0,26
2025-03-19,P002,cosmetics,525.52,0,16
2025-03-19,P003,food,771.2,0,42
2025-03-19,P004,cosmetics,987.49,0,27
2025-03-19,P005,food,1100.76,0,26
2025-03-19,P006,food,1318.07,0,11
2025-03-19,P007,household,1026.56,0,34
2025-03-19,P008,household,948.76,1,55
2025-03-19,P009,household,631.21,0,12
2025-03-19,P010,household,500.14,0,33
2025-03-19,P011,cosmetics,1486.0,0,25
2025-03-19,P012,household,538.88,0,15
2025-03-20,P001,food,1296.06,0,29
2025-03-20,P002,cosmetics,517.76,0,26
2025-03-20,P003,food,769.01,0,46
2025-03-20,P004,cosmetics,984.11,0,17
2025-03-20,P005,food,1090.13,0,33
2025-03-20,P006,food,1324.8,0,14
2025-03-20,P007,household,1023.5,0,38
2025-03-20,P008,household,940.69,1,44
2025-03-20,P009,household,631.33,0,14
2025-03-20,P010,household,493.17,0,36
2025-03-20,P011,cosmetics,1455.84,0,28
2025-03-20,P012,household,536.71,0,22
2025-03-21,P001,food,1298.22,0,31
2025-03-21,P002,cosmetics,511.83,0,17
2025-03-21,P003,food,771.06,0,37
2025-03-21,P004,cosmetics,971.27,0,22
2025-03-21,P005,food,1081.44,0,35
2025-03-21,P006,food,1314.0,0,16
2025-03-21,P007,household,1039.41,0,30
2025-03-21,P008,household,950.59,1,48
2025-03-21,P009,household,627.24,0,13
2025-03-21,P010,household,496.7,0,32
2025-03-21,P011,cosmetics,1452.35,0,20
2025-03-21,P012,household,547.12,0,24
2025-03-22,P001,food,1327.26,0,38
2025-03-22,P002,cosmetics,519.96,0,15
2025-03-22,P003,food,774.69,0,43
2025-03-22,P004,cosmetics,991.42,0,32
2025-03-22,P005,food,1093.28,0,41
2025-03-22,P006,food,1316.85,0,11
2025-03-22,P007,household,1054.32,0,35
2025-03-22,P008,household,974.83,1,57
2025-03-22,P009,household,636.28,0,15
2025-03-22,P010,household,506.23,0,31
2025-03-22,P011,cosmetics,1452.76,0,30
2025-03-22,P012,household,537.9,0,14
2025-03-23,P001,food,1316.44,0,31
2025-03-23,P002,cosmetics,517.08,0,16
2025-03-23,P003,food,758.38,0,40
2025-03-23,P004,cosmetics,985.93,0,30
2025-03-23,P005,food,1087.79,0,32
2025-03-23,P006,food,1316.9,0,16
2025-03-23,P007,household,1035.63,0,33
2025-03-23,P008,household,955.26,1,72
2025-03-23,P009,household,637.73,0,21
2025-03-23,P010,household,497.42,0,32
2025-03-23,P011,cosmetics,1505.46,0,28
2025-03-23,P012,household,532.47,0,23
2025-03-24,P001,food,1289.51,0,28
2025-03-24,P002,cosmetics,523.64,0,9
2025-03-24,P003,food,775.06,0,60
2025-03-24,P004,cosmetics,981.44,0,21
2025-03-24,P005,food,1087.71,0,39
2025-03-24,P006,food,1315.16,0,13
2025-03-24,P007,household,1036.43,0,40
2025-03-24,P008,household,975.9,1,46
2025-03-24,P009,household,628.78,0,11
2025-03-24,P010,household,484.67,0,44
2025-03-24,P011,cosmetics,1475.44,0,27
2025-03-24,P012,household,553.13,0,16
2025-03-25,P001,food,1306.56,0,33
2025-03-25,P002,cosmetics,505.6,0,16
2025-03-25,P003,food,772.44,0,38
2025-03-25,P004,cosmetics,998.1,0,36
2025-03-25,P005,food,1084.75,0,40
2025-03-25,P006,food,1313.53,0,21
2025-03-25,P007,household,1050.22,0,24
2025-03-25,P008,household,976.88,1,48
2025-03-25,P009,household,630.79,0,15
2025-03-25,P010,household,488.79,0,30
2025-03-25,P011,cosmetics,1453.67,0,29
2025-03-25,P012,household,531.81,0,23
2025-03-26,P001,food,1296.74,0,23
2025-03-26,P002,cosmetics,512.18,0,9
2025-03-26,P003,food,782.76,0,63
2025-03-26,P004,cosmetics,971.44,0,26
2025-03-26,P005,food,1100.42,0,33
2025-03-26,P006,food,1329.41,0,14
2025-03-26,P007,household,1045.94,0,32
2025-03-26,P008,household,985.58,1,62
2025-03-26,P009,household,626.36,0,24
2025-03-26,P010,household,494.53,0,44
2025-03-26,P011,cosmetics,1458.93,0,33
2025-03-26,P012,household,538.7,0,30
2025-03-27,P001,food,1298.33,0,25
2025-03-27,P002,cosmetics,511.17,0,13
2025-03-27,P003,food,779.41,0,50
2025-03-27,P004,cosmetics,1001.71,0,21
2025-03-27,P005,food,1093.06,0,51
2025-03-27,P006,food,1002.35,1,14
2025-03-27,P007,household,1041.25,0,37
2025-03-27,P008,household,975.15,1,51
2025-03-27,P009,household,633.16,0,19
2025-03-27,P010,household,491.79,0,29
2025-03-27,P011,cosmetics,1468.96,0,26
2025-03-27,P012,household,534.68,0,20
2025-03-28,P001,food,1304.45,0,17
2025-03-28,P002,cosmetics,503.41,0,15
2025-03-28,P003,food,772.0,0,48
2025-03-28,P004,cosmetics,985.29,0,28
2025-03-28,P005,food,1101.63,0,37
2025-03-28,P006,food,1036.48,1,29
2025-03-28,P007,household,1030.8,0,38
2025-03-28,P008,household,979.48,1,43
2025-03-28,P009,household,621.7,0,17
2025-03-28,P010,household,496.29,0,28
2025-03-28,P011,cosmetics,1476.93,0,31
2025-03-28,P012,household,535.44,0,22
2025-03-29,P001,food,1310.1,0,27
2025-03-29,P002,cosmetics,518.99,0,22
2025-03-29,P003,food,781.25,0,28
2025-03-29,P004,cosmetics,988.64,0,24
2025-03-29,P005,food,1104.91,0,26
2025-03-29,P006,food,1021.8,1,24
2025-03-29,P007,household,1041.56,0,42
2025-03-29,P008,household,1171.32,0,36
2025-03-29,P009,household,640.51,0,17
2025-03-29,P010,household,494.32,0,47
2025-03-29,P011,cosmetics,1473.07,0,20
2025-03-29,P012,household,533.51,0,18
2025-03-30,P001,food,1297.62,0,33
2025-03-30,P002,cosmetics,512.16,0,19
2025-03-30,P003,food,782.29,0,28
2025-03-30,P004,cosmetics,981.62,0,23
2025-03-30,P005,food,1095.34,0,31
2025-03-30,P006,food,1026.64,1,21
2025-03-30,P007,household,1022.73,0,40
2025-03-30,P008,household,1170.19,0,38
2025-03-30,P009,household,636.38,0,13
2025-03-30,P010,household,501.56,0,44
2025-03-30,P011,cosmetics,1455.33,0,24
2025-03-30,P012,household,536.31,0,25
2025-03-31,P001,food,1315.89,0,36
2025-03-31,P002,cosmetics,517.35,0,14
2025-03-31,P003,food,770.7,0,46
2025-03-31,P004,cosmetics,969.08,0,27
2025-03-31,P005,food,1084.81,0,43
2025-03-31,P006,food,1027.82,1,28
2025-03-31,P007,household,1030.37,0,37
2025-03-31,P008,household,1170.97,0,35
2025-03-31,P009,household,621.67,0,16
2025-03-31,P010,household,490.37,0,37
2025-03-31,P011,cosmetics,1473.62,0,33
2025-03-31,P012,household,544.53,0,29
2025-04-01,P001,food,1287.17,0,30
2025-04-01,P002,cosmetics,525.67,0,13
2025-04-01,P003,food,772.84,0,53
2025-04-01,P004,cosmetics,984.14,0,27
2025-04-01,P005,food,1101.68,0,38
2025-04-01,P006,food,1013.19,1,24
2025-04-01,P007,household,1051.68,0,26
2025-04-01,P008,household,1167.53,0,37
2025-04-01,P009,household,624.25,0,18
2025-04-01,P010,household,494.75,0,36
2025-04-01,P011,cosmetics,1459.99,0,24
2025-04-01,P012,household,528.97,0,26
2025-04-02,P001,food,1302.12,0,23
2025-04-02,P002,cosmetics,511.73,0,11
2025-04-02,P003,food,759.39,0,44
2025-04-02,P004,cosmetics,988.81,0,18
2025-04-02,P005,food,1095.41,0,40
2025-04-02,P006,food,1011.09,1,25
2025-04-02,P007,household,1050.33,0,39
2025-04-02,P008,household,1169.27,0,37
2025-04-02,P009,household,631.86,0,14
2025-04-02,P010,household,496.85,0,28
2025-04-02,P011,cosmetics,1179.18,1,53
2025-04-02,P012,household,546.02,0,15
2025-04-03,P001,food,1335.86,0,31
2025-04-03,P002,cosmetics,511.38,0,13
2025-04-03,P003,food,768.2,0,51
2025-04-03,P004,cosmetics,992.18,0,26
2025-04-03,P005,food,1118.72,0,28
2025-04-03,P006,food,1305.73,0,13
2025-04-03,P007,household,1041.37,0,40
2025-04-03,P008,household,1176.31,0,36
2025-04-03,P009,household,627.08,0,20
2025-04-03,P010,household,497.47,0,44
2025-04-03,P011,cosmetics,1167.62,1,43
2025-04-03,P012,household,545.09,0,25
2025-04-04,P001,food,1304.94,0,41
2025-04-04,P002,cosmetics,514.16,0,15
2025-04-04,P003,food,770.9,0,56
2025-04-04,P004,cosmetics,983.56,0,25
2025-04-04,P005,food,1093.72,0,38
2025-04-04,P006,food,1316.09,0,14
2025-04-04,P007,household,1016.83,0,35
2025-04-04,P008,household,1162.09,0,33
2025-04-04,P009,household,632.64,0,21
2025-04-04,P010,household,496.5,0,41
2025-04-04,P011,cosmetics,1158.1,1,28
2025-04-04,P012,household,541.97,0,21
2025-04-05,P001,food,1320.7,0,30
2025-04-05,P002,cosmetics,518.62,0,13
2025-04-05,P003,food,777.25,0,43
2025-04-05,P004,cosmetics,963.9,0,37
2025-04-05,P005,food,1097.94,0,28
2025-04-05,P006,food,1328.57,0,13
2025-04-05,P007,household,1024.31,0,35
2025-04-05,P008,household,1151.44,0,33
2025-04-05,P009,household,626.95,0,12
2025-04-05,P010,household,483.82,0,36
2025-04-05,P011,cosmetics,1175.0,1,50
2025-04-05,P012,household,539.9,0,23
2025-04-06,P001,food,1303.23,0,32
2025-04-06,P002,cosmetics,510.64,0,16
2025-04-06,P003,food,769.33,0,42
2025-04-06,P004,cosmetics,970.32,0,34
2025-04-06,P005,food,1093.5,0,32
2025-04-06,P006,food,1311.65,0,15
2025-04-06,P007,household,1029.79,0,58
2025-04-06,P008,household,1171.77,0,36
2025-04-06,P009,household,638.81,0,18
2025-04-06,P010,household,496.19,0,36
2025-04-06,P011,cosmetics,1171.43,1,46
2025-04-06,P012,household,540.71,0,19
2025-04-07,P001,food,1309.6,0,16
2025-04-07,P002,cosmetics,510.31,0,13
2025-04-07,P003,food,772.68,0,32
2025-04-07,P004,cosmetics,1005.73,0,26
2025-04-07,P005,food,1089.26,0,34
2025-04-07,P006,food,1026.62,1,21
2025-04-07,P007,household,1035.06,0,32
2025-04-07,P008,household,1159.44,0,32
2025-04-07,P009,household,629.26,0,16
2025-04-07,P010,household,495.03,0,36
2025-04-07,P011,cosmetics,1161.42,1,48
2025-04-07,P012,household,546.9,0,28
2025-04-08,P001,food,1023.19,1,57
2025-04-08,P002,cosmetics,518.98,0,11
2025-04-08,P003,food,767.15,0,47
2025-04-08,P004,cosmetics,974.74,0,28
2025-04-08,P005,food,1087.51,0,28
2025-04-08,P006,food,996.26,1,16
2025-04-08,P007,household,1023.87,0,57
2025-04-08,P008,household,1160.64,0,27
2025-04-08,P009,household,644.44,0,16
2025-04-08,P010,household,500.06,0,31
2025-04-08,P011,cosmetics,1175.48,1,45
2025-04-08,P012,household,529.81,0,18
2025-04-09,P001,food,1022.03,1,51
2025-04-09,P002,cosmetics,515.49,0,14
2025-04-09,P003,food,778.0,0,70
2025-04-09,P004,cosmetics,999.58,0,24
2025-04-09,P005,food,1093.54,0,38
2025-04-09,P006,food,1016.49,1,29
2025-04-09,P007,household,1034.28,0,45
2025-04-09,P008,household,1165.86,0,40
2025-04-09,P009,household,633.0,0,21
2025-04-09,P010,household,499.36,0,39
2025-04-09,P011,cosmetics,1478.21,0,16
2025-04-09,P012,household,543.14,0,18
2025-04-10,P001,food,1015.79,1,55
2025-04-10,P002,cosmetics,503.05,0,20
2025-04-10,P003,food,779.98,0,50
2025-04-10,P004,cosmetics,976.31,0,27
2025-04-10,P005,food,1096.02,0,35
2025-04-10,P006,food,1032.33,1,23
2025-04-10,P007,household,1055.16,0,36
2025-04-10,P008,household,1163.18,0,27
2025-04-10,P009,household,620.72,0,24
2025-04-10,P010,household,496.97,0,31
2025-04-10,P011,cosmetics,1486.62,0,34
2025-04-10,P012,household,535.2,0,21
2025-04-11,P001,food,1028.18,1,59
2025-04-11,P002,cosmetics,507.25,0,16
2025-04-11,P003,food,779.79,0,24
2025-04-11,P004,cosmetics,983.71,0,15
2025-04-11,P005,food,1102.92,0,38
2025-04-11,P006,food,1018.68,1,21
2025-04-11,P007,household,1040.99,0,33
2025-04-11,P008,household,1180.48,0,40
2025-04-11,P009,household,642.34,0,15
2025-04-11,P010,household,497.33,0,42
2025-04-11,P011,cosmetics,1479.4,0,38
2025-04-11,P012,household,543.67,0,12
2025-04-12,P001,food,1015.06,1,51
2025-04-12,P002,cosmetics,521.26,0,21
2025-04-12,P003,food,776.77,0,43
2025-04-12,P004,cosmetics,991.67,0,19
2025-04-12,P005,food,1093.7,0,37
2025-04-12,P006,food,1011.96,1,34
2025-04-12,P007,household,1039.1,0,46
2025-04-12,P008,household,1165.58,0,56
2025-04-12,P009,household,636.13,0,15
2025-04-12,P010,household,502.48,0,39
2025-04-12,P011,cosmetics,1465.82,0,21
2025-04-12,P012,household,535.91,0,25
2025-04-13,P001,food,1310.7,0,36
2025-04-13,P002,cosmetics,515.61,0,20
2025-04-13,P003,food,764.7,0,45
2025-04-13,P004,cosmetics,977.43,0,36
2025-04-13,P005,food,1085.29,0,26
2025-04-13,P006,food,1013.72,1,31
2025-04-13,P007,household,1026.29,0,43
2025-04-13,P008,household,1181.07,0,38
2025-04-13,P009,household,631.6,0,21
2025-04-13,P010,household,501.48,0,44
2025-04-13,P011,cosmetics,1444.13,0,25
2025-04-13,P012,household,543.03,0,26
2025-04-14,P001,food,1316.17,0,15
2025-04-14,P002,cosmetics,509.63,0,13
2025-04-14,P003,food,771.85,0,42
2025-04-14,P004,cosmetics,1001.2,0,29
2025-04-14,P005,food,1086.77,0,36
2025-04-14,P006,food,989.52,1,16
2025-04-14,P007,household,1019.84,0,32
2025-04-14,P008,household,1169.93,0,33
2025-04-14,P009,household,633.28,0,18
2025-04-14,P010,household,497.14,0,42
2025-04-14,P011,cosmetics,1471.71,0,39
2025-04-14,P012,household,530.87,0,12
2025-04-15,P001,food,1306.81,0,28
2025-04-15,P002,cosmetics,512.67,0,15
2025-04-15,P003,food,773.51,0,57
2025-04-15,P004,cosmetics,986.26,0,24
2025-04-15,P005,food,1075.91,0,31
2025-04-15,P006,food,1010.1,1,22
2025-04-15,P007,household,1024.1,0,32
2025-04-15,P008,household,1166.49,0,30
2025-04-15,P009,household,621.73,0,16
2025-04-15,P010,household,506.41,0,44
2025-04-15,P011,cosmetics,1473.99,0,21
2025-04-15,P012,household,530.1,0,24
2025-04-16,P001,food,1298.31,0,23
2025-04-16,P002,cosmetics,513.62,0,9
2025-04-16,P003,food,773.54,0,41
2025-04-16,P004,cosmetics,990.05,0,17
2025-04-16,P005,food,1108.45,0,33
2025-04-16,P006,food,1333.3,0,22
2025-04-16,P007,household,1019.42,0,37
2025-04-16,P008,household,1169.37,0,31
2025-04-16,P009,household,617.86,0,22
2025-04-16,P010,household,492.66,0,36
2025-04-16,P011,cosmetics,1469.72,0,27
2025-04-16,P012,household,538.61,0,20
2025-04-17,P001,food,1307.95,0,38
2025-04-17,P002,cosmetics,517.33,0,20
2025-04-17,P003,food,777.25,0,38
2025-04-17,P004,cosmetics,982.87,0,25
2025-04-17,P005,food,1084.44,0,42
2025-04-17,P006,food,1311.66,0,17
2025-04-17,P007,household,1037.61,0,33
2025-04-17,P008,household,1152.44,0,36
2025-04-17,P009,household,628.95,0,18
2025-04-17,P010,household,489.9,0,37
